cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
G03F,"PHOTOMECHANICAL PRODUCTION OF TEXTURED OR PATTERNED SURFACES, e.g. FOR PRINTING, FOR PROCESSING OF SEMICONDUCTOR DEVICES; MATERIALS THEREFOR; ORIGINALS THEREFOR; APPARATUS SPECIALLY ADAPTED THEREFOR; ",G03F7/70516,"Photomechanical, e.g. photolithographic, production of textured or patterned surfaces, e.g. printing surfaces; Materials therefor, e.g. comprising photoresists; Apparatus specially adapted therefor -Microphotolithographic exposure; Apparatus therefor -Information management; Active and passive control; Testing; Wafer monitoring, e.g. pattern monitoring-Information management, e.g. software; Active and passive control, e.g. details of controlling exposure processes or exposure tool monitoring processes-Calibration of components of the microlithographic apparatus, e.g. light sources, addressable masks or detectors",G03,PHOTOGRAPHY; CINEMATOGRAPHY; ANALOGOUS TECHNIQUES USING WAVES OTHER THAN OPTICAL WAVES; ELECTROGRAPHY; HOLOGRAPHY
G03F,"PHOTOMECHANICAL PRODUCTION OF TEXTURED OR PATTERNED SURFACES, e.g. FOR PRINTING, FOR PROCESSING OF SEMICONDUCTOR DEVICES; MATERIALS THEREFOR; ORIGINALS THEREFOR; APPARATUS SPECIALLY ADAPTED THEREFOR; ",G03F7/70525,"Photomechanical, e.g. photolithographic, production of textured or patterned surfaces, e.g. printing surfaces; Materials therefor, e.g. comprising photoresists; Apparatus specially adapted therefor -Microphotolithographic exposure; Apparatus therefor -Information management; Active and passive control; Testing; Wafer monitoring, e.g. pattern monitoring-Information management, e.g. software; Active and passive control, e.g. details of controlling exposure processes or exposure tool monitoring processes-Controlling normal operating mode, e.g. matching different apparatus, remote control or prediction of failure",G03,PHOTOGRAPHY; CINEMATOGRAPHY; ANALOGOUS TECHNIQUES USING WAVES OTHER THAN OPTICAL WAVES; ELECTROGRAPHY; HOLOGRAPHY
G03F,"PHOTOMECHANICAL PRODUCTION OF TEXTURED OR PATTERNED SURFACES, e.g. FOR PRINTING, FOR PROCESSING OF SEMICONDUCTOR DEVICES; MATERIALS THEREFOR; ORIGINALS THEREFOR; APPARATUS SPECIALLY ADAPTED THEREFOR; ",G03F7/70533,"Photomechanical, e.g. photolithographic, production of textured or patterned surfaces, e.g. printing surfaces; Materials therefor, e.g. comprising photoresists; Apparatus specially adapted therefor -Microphotolithographic exposure; Apparatus therefor -Information management; Active and passive control; Testing; Wafer monitoring, e.g. pattern monitoring-Information management, e.g. software; Active and passive control, e.g. details of controlling exposure processes or exposure tool monitoring processes-Controlling abnormal operating mode, e.g. taking account of waiting time, decision to rework or rework flow",G03,PHOTOGRAPHY; CINEMATOGRAPHY; ANALOGOUS TECHNIQUES USING WAVES OTHER THAN OPTICAL WAVES; ELECTROGRAPHY; HOLOGRAPHY
G03F,"PHOTOMECHANICAL PRODUCTION OF TEXTURED OR PATTERNED SURFACES, e.g. FOR PRINTING, FOR PROCESSING OF SEMICONDUCTOR DEVICES; MATERIALS THEREFOR; ORIGINALS THEREFOR; APPARATUS SPECIALLY ADAPTED THEREFOR; ",G03F7/70541,"Photomechanical, e.g. photolithographic, production of textured or patterned surfaces, e.g. printing surfaces; Materials therefor, e.g. comprising photoresists; Apparatus specially adapted therefor -Microphotolithographic exposure; Apparatus therefor -Information management; Active and passive control; Testing; Wafer monitoring, e.g. pattern monitoring-Information management, e.g. software; Active and passive control, e.g. details of controlling exposure processes or exposure tool monitoring processes-Tagging, i.e. hardware or software tagging of features or components, e.g. using tagging scripts or tagging identifier codes for identification of chips, shots or wafers",G03,PHOTOGRAPHY; CINEMATOGRAPHY; ANALOGOUS TECHNIQUES USING WAVES OTHER THAN OPTICAL WAVES; ELECTROGRAPHY; HOLOGRAPHY
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/1139,"Program-control systems-Plc systems-Plc I-O input output-By using software configurable circuit, integrated, pga between cpu and I-O",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/1202,Program-control systems-Plc systems-Plc mp multi processor system-Modules with same hardware and software,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/13024,Program-control systems-Plc systems-Plc programming-Convert digital logic of hardware circuit into plc software,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/13109,Program-control systems-Plc systems-Plc programming-Pld programmable logic device software for plc,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/13146,Program-control systems-Plc systems-Plc programming-Process image blocks have a relation to software function blocks,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/13185,Program-control systems-Plc systems-Plc programming-Software function module for simulation,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/13192,"Program-control systems-Plc systems-Plc programming-Eeprom and software interlock, user cannot change ram data",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/14139,Program-control systems-Plc systems-Plc safety-On the fly software replacement in case of error,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/15012,Program-control systems-Plc systems-Plc structure of the system-Configuration software for networks,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/23008,"Program-control systems-Pc systems-Pc programming-Computer aided software engineering, program generation, case tools, CASE",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/23188,Program-control systems-Pc systems-Pc programming-Software independent and dependent of hardware,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/23277,"Program-control systems-Pc systems-Pc programming-Use of separate interface software, main program calls functions from it",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/23293,"Program-control systems-Pc systems-Pc programming-Automated assembly of machine control software, reusable software components",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/23451,"Program-control systems-Pc systems-Pc programming-Software in the loop, bypass function, execute new program parts on external device",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/24034,"Program-control systems-Pc systems-Pc safety-Model checker, to verify and debug control software",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/24112,Program-control systems-Pc systems-Pc safety-Delay software reset until critical operations are finished,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/24184,"Program-control systems-Pc systems-Pc safety-Redundant I-O, software comparison of both channels",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/25229,Program-control systems-Pc systems-Pc structure of the system-Partition control software among distributed controllers,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/32159,Program-control systems-Nc systems-Operator till task planning-Each hardware unit together with its software forms one object,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/33053,"Program-control systems-Nc systems-Director till display-Modular hardware, software, easy modification, expansion, generic, oop",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/33087,"Program-control systems-Nc systems-Director till display-Two clock, clock for software counter and calender clock, synchronized",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/33099,Program-control systems-Nc systems-Director till display-Computer numerical control [CNC]; Software control [SWC],G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/33112,Program-control systems-Nc systems-Director till display-Configuration software for network,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/33141,"Program-control systems-Nc systems-Director till display-Communication system software module independent from medium, protocol, address",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/33316,Program-control systems-Nc systems-Director till display-On the fly software replacement on error,G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/34052,"Program-control systems-Nc systems-Director, elements to supervisory-Software counter",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/34084,"Program-control systems-Nc systems-Director, elements to supervisory-Software interpolator using microprocessor",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/34085,"Program-control systems-Nc systems-Director, elements to supervisory-Software interpolator",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/34189,"Program-control systems-Nc systems-Director, elements to supervisory-On each axis, for each block, a software limit switch, for safe slow down",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/34202,"Program-control systems-Nc systems-Director, elements to supervisory-Reusable software, generic resource model library",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/34478,"Program-control systems-Nc systems-Director, elements to supervisory-Urgent safety signals treated with hardware; others with software",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/36173,"Program-control systems-Nc systems-Nc in input of data, input key till input tape-Combine record play back, hand wheel with normal cnc programming, software",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/36503,"Program-control systems-Nc systems-Nc in input of data, input key till input tape-Adapt program to real coordinates, software orientation",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/39059,"Program-control systems-Nc systems-Robotics, robotics to robotics hand-Sensor adaptation for robots by software",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/39092,"Program-control systems-Nc systems-Robotics, robotics to robotics hand-Treat interference in hardware, circuit and also in software",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/42283,"Program-control systems-Nc systems-Servomotor, servo controller kind till VSS-Motor only actuated if hardware and software permission and control signal together",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/42294,"Program-control systems-Nc systems-Servomotor, servo controller kind till VSS-Software monitoring of time delay of feedback pulses, feedback failure",G05,CONTROLLING; REGULATING
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS ,G05B2219/43084,"Program-control systems-Nc systems-Speed, acceleration, deceleration control ADC-Acceleration deceleration circuit implemented in software, algorithm",G05,CONTROLLING; REGULATING
G05D,SYSTEMS FOR CONTROLLING OR REGULATING NON-ELECTRIC VARIABLES,G05D2101/00,Details of software or hardware architectures used for the control of position,G05,CONTROLLING; REGULATING
G05D,SYSTEMS FOR CONTROLLING OR REGULATING NON-ELECTRIC VARIABLES,G05D2101/10,Details of software or hardware architectures used for the control of position-using artificial intelligence [AI] techniques,G05,CONTROLLING; REGULATING
G05D,SYSTEMS FOR CONTROLLING OR REGULATING NON-ELECTRIC VARIABLES,G05D2101/15,"Details of software or hardware architectures used for the control of position-using artificial intelligence [AI] techniques-using machine learning, e.g. neural networks",G05,CONTROLLING; REGULATING
